Date,Ticker,Sector,GlobalScore,SectorScore,Price,ret_1M,ret_3M,ret_6M,ret_12M,dist_from_52w_high,dist_from_52w_low,realized_vol_21d,trend_r2_63d,rsi_14,rel_ret_3M_vs_market,rel_ret_3M_vs_sector,ModelVersion,CorporateActionNote
2026-07-10,WMT,Consumer Staples,19.090909090909093,30.0,113.9000015258789,-0.0418909475319312,-0.1162597980902011,0.01447449401142,0.1863680250987971,-0.1512667353501693,0.2166556579728547,0.2535226975009191,-0.6475294159557604,42.5724620154053,-0.2294880165615926,-0.1312829228762213,momentum_v1,
2026-07-10,XEL,Utilities,53.63636363636364,80.0,80.05999755859375,0.0358777577013469,-0.025446291752495,0.109806454833468,0.2165177826169215,-0.031581057327306,0.207793783287743,0.2129195035188021,0.0016651138250928,59.33753855021098,-0.1386745102238865,0.005307434981321,momentum_v1,
2026-07-10,XOM,Energy,29.09090909090909,30.0,138.8800048828125,-0.0673561112929381,-0.098151136704471,0.1879029577238868,0.2592879096868625,-0.1845649290994971,0.3541242726705951,0.2720132998167174,-0.4133724575747489,52.629009836104906,-0.2113793551758626,-0.06583342946718,momentum_v1,
2026-07-14 00:00:00,AAPL,Technology,88.18181818181819,80.0,314.8599853515625,0.06504745848234439,0.21585670298838688,0.21619681078357122,0.4970121298770398,-0.0077211944971221635,0.5619581786551968,0.34315974132301047,0.49850458276064336,63.95980001956042,0.11723125317609795,-0.04668666450736292,momentum_v1,
2026-07-14 00:00:00,ABBV,Health Care,86.36363636363636,80.0,244.77999877929688,0.08902430985666698,0.19538297086748502,0.13048212658221425,0.31335141788294196,-0.06239708924009635,0.3556402101128402,0.373046506671853,0.8274879153204443,60.20366589916959,0.09675752105519608,0.12092132067175809,momentum_v1,
2026-07-14 00:00:00,ABT,Health Care,4.545454545454546,10.0,88.95999908447266,-0.0076966249822881805,-0.11095342491196769,-0.2854863746753482,-0.3123973475660744,-0.3385181768775096,0.0775194006193709,0.30066908115220226,0.0005406353903377736,45.87493650525738,-0.20957887472425663,-0.18541507510769462,momentum_v1,
2026-07-14 00:00:00,ADBE,Technology,2.727272727272727,20.0,220.77999877929688,0.009049340493248126,-0.080504776068962,-0.3388830941487584,-0.3923765100573623,-0.4078901449018203,0.1415128204278584,0.45548632336737854,-0.4316109089346767,70.00174102535414,-0.17913022588125094,-0.3430481435647118,momentum_v1,
2026-07-14 00:00:00,AEP,Utilities,68.18181818181817,90.0,134.94000244140625,0.050280253180943424,0.010858169391648964,0.1717961017106362,0.32156154897808853,-0.027038718970275433,0.3334606968174836,0.212102303195714,0.024324248617414668,52.69299334790271,-0.08776728042063997,0.019658536828775053,momentum_v1,
2026-07-14 00:00:00,AMD,Technology,100.0,100.0,548.1300048828125,0.12218239570948297,1.2206782028790233,1.6978885161332573,2.7435460438290535,-0.05642865465758329,2.748153612510871,0.7724459079798398,0.7988286822729429,54.784468640427775,1.1220527530667344,0.9581348353832735,momentum_v1,
2026-07-14 00:00:00,AMT,Real Estate,16.363636363636363,10.0,168.8300018310547,-0.09966937934925724,-0.04860959739413384,0.021568883799714778,-0.20018310331566636,-0.24531159048306717,0.04145334152983793,0.33055471330436575,-0.07221099409392084,38.16998483017703,-0.14723504720642278,-0.09160751742094009,momentum_v1,
